term	name	URL
LEFT_BUNDLE_BRANCH_HEMIBLOCK	left bundle branch hemiblock	http://www.anvita.info/wiki/Left_Bundle_Branch_Hemiblock
RIGHT_BUNDLE_BRANCH_BLOCK	right bundle branch block (RBBB)	http://www.anvita.info/wiki/Right_Bundle_Branch_Block
LEFT_BUNDLE_BRANCH_BLOCK	left bundle branch block (LBBB)	http://www.anvita.info/wiki/Left_Bundle_Branch_Block
LEFT_ANTERIOR_HEMIBLOCK	left anterior hemiblock (LAHB)	http://www.anvita.info/wiki/Left_Anterior_Hemiblock
LEFT_POSTERIOR_HEMIBLOCK	left posterior hemiblock (LPHB)	http://www.anvita.info/wiki/Left_Posterior_Hemiblock
FIRST_DEGREE_ATRIOVENTRICULAR_BLOCK	first-degree atrioventricular (AV) block	http://www.anvita.info/wiki/First_Degree_Atrioventricular_Block
SECOND_DEGREE_ATRIOVENTRICULAR_BLOCK	second-degree atrioventricular (AV) block	http://www.anvita.info/wiki/Second_Degree_Atrioventricular_Block
THIRD_DEGREE_ATRIOVENTRICULAR_BLOCK	third-degree atrioventricular (AV) block (complete heart block)	http://www.anvita.info/wiki/Third_Degree_Atrioventricular_Block
AV_JUNCTIONAL_TACHYCARDIA	AV junctional tachycardia	http://www.anvita.info/wiki/Av_Junctional_Tachycardia
INTRA-_OR_POST-OP_SVT_OR_HYPERTENSION	Intra- or Post-op SVT or Hypertension	http://www.anvita.info/wiki/Intra-_Or_Post-op_Svt_Or_Hypertension
SINUS_TACHYCARDIA	sinus tachycardia	http://www.anvita.info/wiki/Sinus_Tachycardia
ATRIAL_TACHYCARDIA	atrial tachycardia	http://www.anvita.info/wiki/Atrial_Tachycardia
PAROXYSMAL_SUPRAVENTRICULAR_TACHYCARDIA	paroxysmal supraventricular tachycardia (PSVT)	http://www.anvita.info/wiki/Paroxysmal_Supraventricular_Tachycardia
PAROXYSMAL_VENTRICULAR_TACHYCARDIA	paroxysmal ventricular tachycardia	http://www.anvita.info/wiki/Paroxysmal_Ventricular_Tachycardia
SUSTAINED_VENTRICULAR_TACHYCARDIA	sustained ventricular tachycardia	http://www.anvita.info/wiki/Sustained_Ventricular_Tachycardia
MONOMORPHIC_VENTRICULAR_TACHYCARDIA	monomorphic ventricular tachycardia	http://www.anvita.info/wiki/Monomorphic_Ventricular_Tachycardia
POLYMORPHIC_VENTRICULAR_TACHYCARDIA	polymorphic ventricular tachycardia	http://www.anvita.info/wiki/Polymorphic_Ventricular_Tachycardia
VENTRICULAR_FLUTTER	ventricular flutter	http://www.anvita.info/wiki/Ventricular_Flutter
VENTRICULAR_FIBRILLATION	ventricular fibrillation (V Fib)	http://www.anvita.info/wiki/Ventricular_Fibrillation
PREEXCITATION_SYNDROME	Preexcitation Syndrome	http://www.anvita.info/wiki/Preexcitation_Syndrome
PAROXYSMAL_ATRIAL_TACHYCARDIA	paroxysmal atrial tachycardia (PAT)	http://www.anvita.info/wiki/Paroxysmal_Atrial_Tachycardia
CARTILAGE_FIBRILLATION	cartilage fibrillation	http://www.anvita.info/wiki/Cartilage_Fibrillation
TORSADES_DE_POINTES	torsades de pointes	http://www.anvita.info/wiki/Torsades_De_Pointes
AUTOSOMAL_RECESSIVE_DISTAL_RENAL_TUBULAR_ACIDOSIS	autosomal recessive distal renal tubular acidosis	http://www.anvita.info/wiki/Autosomal_Recessive_Distal_Renal_Tubular_Acidosis
AUTOSOMAL_DOMINANT_DISTAL_RENAL_TUBULAR_ACIDOSIS	autosomal dominant distal renal tubular acidosis	http://www.anvita.info/wiki/Autosomal_Dominant_Distal_Renal_Tubular_Acidosis
RENAL_TUBULAR_ACIDOSIS_TYPE_I	renal tubular acidosis (RTA) type I (hyperchloremic acidosis)	http://www.anvita.info/wiki/Renal_Tubular_Acidosis_Type_I
RENAL_TUBULAR_ACIDOSIS_TYPE_II	renal tubular acidosis (RTA) type II	http://www.anvita.info/wiki/Renal_Tubular_Acidosis_Type_Ii
RENAL_TUBULAR_ACIDOSIS_TYPE_III	renal tubular acidosis (RTA) type III	http://www.anvita.info/wiki/Renal_Tubular_Acidosis_Type_Iii
RENAL_TUBULAR_ACIDOSIS_TYPE_IV	renal tubular acidosis (RTA) type IV	http://www.anvita.info/wiki/Renal_Tubular_Acidosis_Type_Iv
CONGENITAL_INFANTILE_LACTIC_ACIDOSIS	congenital infantile lactic acidosis	http://www.anvita.info/wiki/Congenital_Infantile_Lactic_Acidosis
TICK_BORNE_RELAPSING_FEVER	tick-bourne relapsing fever	http://www.anvita.info/wiki/Tick_Borne_Relapsing_Fever
NEUROGENIC_SHOCK	neurogenic shock	http://www.anvita.info/wiki/Neurogenic_Shock
PRIMARY_NOCTURNAL_ENURESIS	Primary Nocturnal Enuresis	http://www.anvita.info/wiki/Primary_Nocturnal_Enuresis
INTRINSIC_URETHRAL_SPHINCTER_DEFICIENCY	intrinsic urethral sphincter deficiency (ISD)	http://www.anvita.info/wiki/Intrinsic_Urethral_Sphincter_Deficiency
DETRUSOR_SPHINCTER_DYSSYNERGIA	detrusor sphincter dyssynergia (DSD)	http://www.anvita.info/wiki/Detrusor_Sphincter_Dyssynergia
DETRUSOR_HYPERACTIVITY_WITH_IMPAIRED_BLADDER_CONTRACTILITY	detrusor hyperactivity with impaired bladder contractility (DHIC)	http://www.anvita.info/wiki/Detrusor_Hyperactivity_With_Impaired_Bladder_Contractility
DETRUSOR_INSTABILITY	detrusor instability (unstable bladder, hyperactive bladder, irritable bladder)	http://www.anvita.info/wiki/Detrusor_Instability
OVERACTIVE_BLADDER	overactive bladder	http://www.anvita.info/wiki/Overactive_Bladder
ABNORMAL_ANAL_CYTOLOGY	abnormal anal cytology	http://www.anvita.info/wiki/Abnormal_Anal_Cytology
ABNORMAL_VAGINAL_CYTOLOGY	abnormal vaginal cytology	http://www.anvita.info/wiki/Abnormal_Vaginal_Cytology
ABNORMAL_CERVICAL_CYTOLOGY	abnormal cervical cytology	http://www.anvita.info/wiki/Abnormal_Cervical_Cytology
ABNORMAL_BLOOD_CHEMISTRY_TEST	abnormal blood chemistry test	http://www.anvita.info/wiki/Abnormal_Blood_Chemistry_Test
CHRONIC_PERFORATED_PEPTIC_ULCER	chronic perforated peptic ulcer	http://www.anvita.info/wiki/Chronic_Perforated_Peptic_Ulcer
CHRONIC_GASTRIC_ULCER	chronic gastric ulcer	http://www.anvita.info/wiki/Chronic_Gastric_Ulcer
PEPTIC_ULCER_WITH_PERFORATION_AND_OBSTRUCTION	Peptic Ulcer with Perforation and Obstruction	http://www.anvita.info/wiki/Peptic_Ulcer_With_Perforation_And_Obstruction
PERSONAL_HISTORY_OF_DIABETIC_FOOT_ULCER	Personal History Of Diabetic Foot Ulcer	http://www.anvita.info/wiki/Personal_History_Of_Diabetic_Foot_Ulcer
MOBITZ_TYPE_1_SECOND_DEGREE_ATRIOVENTRICULAR_BLOCK	Mobitz type 1 second-degree atrioventricular (AV) block (Wenckebach)	http://www.anvita.info/wiki/Mobitz_Type_1_Second_Degree_Atrioventricular_Block
MOBITZ_TYPE_2_SECOND_DEGREE_ATRIOVENTRICULAR_BLOCK	Mobitz type 2 second-degree atrioventricular (AV) block	http://www.anvita.info/wiki/Mobitz_Type_2_Second_Degree_Atrioventricular_Block
PAROXYSMAL_JUNCTIONAL_TACHYCARDIA	Paroxysmal Junctional Tachycardia	http://www.anvita.info/wiki/Paroxysmal_Junctional_Tachycardia
MULTIFOCAL_ATRIAL_TACHYCARDIA	multifocal (chaotic) atrial tachycardia (MAT)	http://www.anvita.info/wiki/Multifocal_Atrial_Tachycardia
FAMILIAL_POLYMORPHIC_VENTRICULAR_TACHYCARDIA	familial polymorphic ventricular tachycardia	http://www.anvita.info/wiki/Familial_Polymorphic_Ventricular_Tachycardia
CATECHOLAMINERGIC_POLYMORPHIC_VENTRICULAR_TACHYCARDIA	catecholaminergic polymorphic ventricular tachycardia; stress-induced polymorphic ventricular tachycardia	http://www.anvita.info/wiki/Catecholaminergic_Polymorphic_Ventricular_Tachycardia
PAROXYSMAL_FAMILIAL_VENTRICULAR_FIBRILLATION	paroxysmal familial ventricular fibrillation; idiopathic ventricular fibrillation	http://www.anvita.info/wiki/Paroxysmal_Familial_Ventricular_Fibrillation
DISTAL_RENAL_TUBULAR_ACIDOSIS_WITH_PRESERVED_HEARING	distal renal tubular acidosis with preserved hearing (RTADR)	http://www.anvita.info/wiki/Distal_Renal_Tubular_Acidosis_With_Preserved_Hearing
DISTAL_RENAL_TUBULAR_ACIDOSIS_WITH_DEAFNESS	distal renal tubular acidosis with deafness	http://www.anvita.info/wiki/Distal_Renal_Tubular_Acidosis_With_Deafness
URGE_INCONTINENCE_DUE_TO_DETRUSOR_OVERACTIVITY	urge incontinence due to detrusor overactivity	http://www.anvita.info/wiki/Urge_Incontinence_Due_To_Detrusor_Overactivity
ELEVATED_SERUM_LDH	elevated serum LDH	http://www.anvita.info/wiki/Elevated_Serum_Ldh
ELEVATED_SERUM_TRANSAMINASES	elevated serum transaminases; transaminitis; abnormal liver function tests	http://www.anvita.info/wiki/Elevated_Serum_Transaminases
PULMONARY_HYPOPLASIA	pulmonary hypoplasia	http://www.anvita.info/wiki/Pulmonary_Hypoplasia
LYMPHADENOPATHY	lymphadenopathy	http://www.anvita.info/wiki/Lymphadenopathy
MEDIASTINAL_LYMPHADENOPATHY	mediastinal lymphadenopathy	http://www.anvita.info/wiki/Mediastinal_Lymphadenopathy
UNILATERAL_TONSILLAR_ENLARGEMENT	unilateral tonsillar enlargement	http://www.anvita.info/wiki/Unilateral_Tonsillar_Enlargement
CERVICAL_LYMPHADENOPATHY	cervical lymphadenopathy	http://www.anvita.info/wiki/Cervical_Lymphadenopathy
HILAR_LYMPHADENOPATHY	hilar lymphadenopathy	http://www.anvita.info/wiki/Hilar_Lymphadenopathy
CUTIS_LAXA	cutis laxa (loose skin; pachydermatocele)	http://www.anvita.info/wiki/Cutis_Laxa
PULMONARY_HYPERTENSION	pulmonary hypertension	http://www.anvita.info/wiki/Pulmonary_Hypertension
PORTOPULMONARY_HYPERTENSION	portopulmonary hypertension	http://www.anvita.info/wiki/Portopulmonary_Hypertension
PULMONARY_VENOUS_HYPERTENSION	pulmonary venous hypertension	http://www.anvita.info/wiki/Pulmonary_Venous_Hypertension
RETINITIS_PIGMENTOSA_WITH_DEAFNESS_&_SINORESPIRATORY_INFECTIONS	retinitis pigmentosa, X-linked with deafness & sinorespiratory infections	http://www.anvita.info/wiki/Retinitis_Pigmentosa_With_Deafness_&_Sinorespiratory_Infections
RETINITIS_PIGMENTOSA_57	retinitis pigmentosa type 57	http://www.anvita.info/wiki/Retinitis_Pigmentosa_57
RETINITIS_PIGMENTOSA_51	retinitis pigmentosa type 51	http://www.anvita.info/wiki/Retinitis_Pigmentosa_51
RETINITIS_PIGMENTOSA_48	retinitis pigmentosa type 48 (RP48)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_48
RETINITIS_PIGMENTOSA_41	retinitis pigmentosa type 41; retinal degeneration autosomal recessive prominin-related (RP41)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_41
RETINITIS_PIGMENTOSA_39	retinitis pigmentosa type 39 (RP39)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_39
RETINITIS_PIGMENTOSA_37	retinitis pigmentosa type 37 (RP37)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_37
RETINITIS_PIGMENTOSA_36	retinitis pigmentosa type 36 (RP36)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_36
RETINITIS_PIGMENTOSA_35	retinitis pigmentosa type 35 (RP35)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_35
RETINITIS_PIGMENTOSA_31	retinitis pigmentosa type 31 (RP31)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_31
RETINITIS_PIGMENTOSA_30	retinitis pigmentosa type 30 (RP30)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_30
RETINITIS_PIGMENTOSA_27	retinitis pigmentosa type 27 (RP27)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_27
RETINITIS_PIGMENTOSA_26	retinitis pigmentosa type 26 (RP26)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_26
RETINITIS_PIGMENTOSA_19	retinitis pigmentosa type 19 (RP19)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_19
RETINITIS_PIGMENTOSA_17	retinitis pigmentosa type 17 (RP17)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_17
RETINITIS_PIGMENTOSA_14	retinitis pigmentosa type 14 (RP14)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_14
RETINITIS_PIGMENTOSA_13	retinitis pigmentosa type 13 (RP13)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_13
RETINITIS_PIGMENTOSA_12	retinitis pigmentosa type 12 (RP12)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_12
RETINITIS_PIGMENTOSA_11	retinitis pigmentosa type 11 (RP11)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_11
RETINITIS_PIGMENTOSA_10	retinitis pigmentosa type 10 (RP10)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_10
RETINITIS_PIGMENTOSA_9	retinitis pigmentosa type 9 (RP9)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_9
RETINITIS_PIGMENTOSA_7	retinitis pigmentosa type 7 (RP7, peripherin-related retinitis pigmentosa)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_7
RETINITIS_PIGMENTOSA_4	retinitis pigmentosa type 4 (RP4, rhodopsin-related retinitis pigmentosa)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_4
RETINITIS_PIGMENTOSA_3	retinitis pigmentosa type 3 (RP3)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_3
RETINITIS_PIGMENTOSA_2	retinitis pigmentosa type 2 (RP2, X-linked retinitis pigmentosa 2, XLRP-2)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_2
RETINITIS_PIGMENTOSA_1	retinitis pigmentosa type 1 (RP1)	http://www.anvita.info/wiki/Retinitis_Pigmentosa_1
HYDROCEPHALUS	hydrocephalus	http://www.anvita.info/wiki/Hydrocephalus
HYDROCEPHALUS_DUE_TO_STENOSIS_OF_THE_AQUEDUCT_OF_SYLVIUS	hydrocephalus due to stenosis of the aqueduct of Sylvius	http://www.anvita.info/wiki/Hydrocephalus_Due_To_Stenosis_Of_The_Aqueduct_Of_Sylvius
HYPERPIPECOLICACIDEMIA	hyperpipecolicacidemia	http://www.anvita.info/wiki/Hyperpipecolicacidemia
THROMBOCYTOPENIA	thrombocytopenia	http://www.anvita.info/wiki/Thrombocytopenia
SEVERE_THROMBOCYTOPENIA	severe thrombocytopenia	http://www.anvita.info/wiki/Severe_Thrombocytopenia
THROMBOCYTOPENIA_DRUG_INDUCED	Thrombocytopenia Drug Induced	http://www.anvita.info/wiki/Thrombocytopenia_Drug_Induced
THROMBOCYTOPENIA_IDIOPATHIC	Thrombocytopenia Idiopathic	http://www.anvita.info/wiki/Thrombocytopenia_Idiopathic
THROMBOCYTOPENIA_OF_PREGNANCY	thrombocytopenia of pregnancy (gestational thrombocytopenia)	http://www.anvita.info/wiki/Thrombocytopenia_Of_Pregnancy
X_LINKED_DYSERYTHROPOIETIC_ANEMIA_&_THROMBOCYTOPENIA	X-linked dyserythropoietic anemia & thrombocytopenia	http://www.anvita.info/wiki/X_Linked_Dyserythropoietic_Anemia_&_Thrombocytopenia
NEONATAL_ALLOIMMUNE_THROMBOCYTOPENIA	neonatal alloimmune thrombocytopenia	http://www.anvita.info/wiki/Neonatal_Alloimmune_Thrombocytopenia
HEPARIN_INDUCED_THROMBOCYTOPENIA	heparin-induced thrombocytopenia; heparin-associated antibody syndrome (HIT)	http://www.anvita.info/wiki/Heparin_Induced_Thrombocytopenia
HIV_INDUCED_THROMBOCYTOPENIA	HIV-induced thrombocytopenia	http://www.anvita.info/wiki/Hiv_Induced_Thrombocytopenia
HEMOLYSIS	hemolysis	http://www.anvita.info/wiki/Hemolysis
PANCYTOPENIA	pancytopenia	http://www.anvita.info/wiki/Pancytopenia
ANOMALY	anomaly	http://www.anvita.info/wiki/Anomaly
EVENTRATION_OF_DIAPHRAGM	eventration of diaphragm	http://www.anvita.info/wiki/Eventration_Of_Diaphragm
NASAL_SEPTUM_PERFORATION	nasal septum perforation	http://www.anvita.info/wiki/Nasal_Septum_Perforation
FETAL_ANOMALY	fetal anomaly	http://www.anvita.info/wiki/Fetal_Anomaly
JAW_ANOMALY	jaw anomaly	http://www.anvita.info/wiki/Jaw_Anomaly
DEVIATED_NASAL_SEPTUM	deviated nasal septum	http://www.anvita.info/wiki/Deviated_Nasal_Septum
OS_TRIGONUM	os trigonum	http://www.anvita.info/wiki/Os_Trigonum
PROGNATHISM	prognathism	http://www.anvita.info/wiki/Prognathism
MALOCCLUSION_OF_TEETH	malocclusion of teeth	http://www.anvita.info/wiki/Malocclusion_Of_Teeth
MICROGENIA	microgenia	http://www.anvita.info/wiki/Microgenia
MACROGENIA	macrogenia	http://www.anvita.info/wiki/Macrogenia
ALBINISM	albinism	http://www.anvita.info/wiki/Albinism
OCULAR_ALBINISM_TYPE_1	ocular albinism type 1 (OA1); Nettleship-Falls type ocular albinism	http://www.anvita.info/wiki/Ocular_Albinism_Type_1
OCULOCUTANEOUS_ALBINISM	oculocutaneous albinism	http://www.anvita.info/wiki/Oculocutaneous_Albinism
OCULOCUTANEOUS_ALBINISM_TYPE_1	oculocutaneous albinism type 1 (tyrosinase negative oculocutaneous albinism)	http://www.anvita.info/wiki/Oculocutaneous_Albinism_Type_1
OCULOCUTANEOUS_ALBINISM_TYPE_2	oculocutaneous albinism type 2 (OCA2)	http://www.anvita.info/wiki/Oculocutaneous_Albinism_Type_2
OCULOCUTANEOUS_ALBINISM_TYPE_3	oculocutaneous albinism type 3 (OCA3)	http://www.anvita.info/wiki/Oculocutaneous_Albinism_Type_3
OCULOCUTANEOUS_ALBINISM_TYPE_4	oculocutaneous albinism type 4 (OCA4)	http://www.anvita.info/wiki/Oculocutaneous_Albinism_Type_4
RUFOUS_OCULOCUTANEOUS_ALBINISM	Rufous oculocutaneous albinism (ROCA)	http://www.anvita.info/wiki/Rufous_Oculocutaneous_Albinism
HYPERAMMONEMIA	hyperammonemia	http://www.anvita.info/wiki/Hyperammonemia
ORNITHINE_HYPERAMMONEMIA	ornithine hyperammonemia; ornithine carbamoyltransferase deficiency	http://www.anvita.info/wiki/Ornithine_Hyperammonemia
CORNEAL_ARCUS	corneal arcus (arcus corneae)	http://www.anvita.info/wiki/Corneal_Arcus
ARCUS_SENILIS	arcus senilis	http://www.anvita.info/wiki/Arcus_Senilis
EDEMA	edema (swelling)	http://www.anvita.info/wiki/Edema
SCROTAL_EDEMA	scrotal edema	http://www.anvita.info/wiki/Scrotal_Edema
BLEPHAREDEMA	blepharedema; eyelid edema	http://www.anvita.info/wiki/Blepharedema
CONJUNCTIVAL_EDEMA	conjunctival edema	http://www.anvita.info/wiki/Conjunctival_Edema
ABDOMINAL_EDEMA	abdominal ewelling	http://www.anvita.info/wiki/Abdominal_Edema
TONGUE_EDEMA	tongue edema	http://www.anvita.info/wiki/Tongue_Edema
SKIN_EDEMA	skin edema	http://www.anvita.info/wiki/Skin_Edema
VULVAR_EDEMA	Vulvar Edema	http://www.anvita.info/wiki/Vulvar_Edema
ESOPHAGEAL_EDEMA	Esophageal Edema	http://www.anvita.info/wiki/Esophageal_Edema
LARYNGEAL_EDEMA	Laryngeal Edema	http://www.anvita.info/wiki/Laryngeal_Edema
PHARYNGEAL_EDEMA	Pharyngeal Edema	http://www.anvita.info/wiki/Pharyngeal_Edema
BRONCHIAL_EDEMA	bronchial edema (bronchoedema)	http://www.anvita.info/wiki/Bronchial_Edema
GENITAL_EDEMA	genital edema	http://www.anvita.info/wiki/Genital_Edema
UNILATERAL_UPPER_EXTREMITY_EDEMA	unilateral upper extremity edema	http://www.anvita.info/wiki/Unilateral_Upper_Extremity_Edema
DEPENDENT_EDEMA	dependent edema	http://www.anvita.info/wiki/Dependent_Edema
NON_PITTING_EDEMA	non-pitting edema	http://www.anvita.info/wiki/Non_Pitting_Edema
PITTING_EDEMA	pitting edema	http://www.anvita.info/wiki/Pitting_Edema
ANASARCA	anasarca	http://www.anvita.info/wiki/Anasarca
PERIORBITAL_EDEMA	periorbital edema	http://www.anvita.info/wiki/Periorbital_Edema
CEREBRAL_EDEMA	cerebral edema	http://www.anvita.info/wiki/Cerebral_Edema
PERIPHERAL_EDEMA	peripheral edema	http://www.anvita.info/wiki/Peripheral_Edema
CHEMOSIS	chemosis	http://www.anvita.info/wiki/Chemosis
ANGIONEUROTIC_EDEMA	angioneurotic edema; angioedema; atrophedema; Bannister's disease; Milton's disease; Quincke's disease; periodic or Quincke's edema; giant urticaria or hives; urticaria gigans, gigantea, or tuberosa.	http://www.anvita.info/wiki/Angioneurotic_Edema
PULMONARY_EDEMA	pulmonary edema (pulmonary congestion, PE)	http://www.anvita.info/wiki/Pulmonary_Edema
LIPEDEMA	lipedema	http://www.anvita.info/wiki/Lipedema
HIGH_ALTITUDE_CEREBRAL_EDEMA	high-altitude cerebral edema (HACE)	http://www.anvita.info/wiki/High_Altitude_Cerebral_Edema
LOWER_EXTREMITY_EDEMA	lower extremity edema	http://www.anvita.info/wiki/Lower_Extremity_Edema
CORNEAL_EDEMA	corneal edema	http://www.anvita.info/wiki/Corneal_Edema
HEREDITARY_ANGIOEDEMA	hereditary angioedema; hereditary angioneurotic edema (HANE)	http://www.anvita.info/wiki/Hereditary_Angioedema
HIGH_ALTITUDE_PULMONARY_EDEMA	high-altitude pulmonary edema	http://www.anvita.info/wiki/High_Altitude_Pulmonary_Edema
CARDIOGENIC_PULMONARY_EDEMA	cardiogenic pulmonary edema (CPE)	http://www.anvita.info/wiki/Cardiogenic_Pulmonary_Edema
REFLEX	reflex	http://www.anvita.info/wiki/Reflex
ACOUSTIC_REFLEX	acoustic reflex; stapedius reflex; attenuation reflex; auditory reflex	http://www.anvita.info/wiki/Acoustic_Reflex
VESTIBULO_OCULAR_REFLEX	vestibulo-ocular reflex; sinusoidal vertical axis rotational testing	http://www.anvita.info/wiki/Vestibulo_Ocular_Reflex
OCULOCEPHALIC_REFLEX	oculocephalic reflex	http://www.anvita.info/wiki/Oculocephalic_Reflex
BAROREFLEX	baroreflex	http://www.anvita.info/wiki/Baroreflex
GRASP_REFLEX	grasp reflex	http://www.anvita.info/wiki/Grasp_Reflex
PALMOMENTAL_REFLEX	palmomental reflex	http://www.anvita.info/wiki/Palmomental_Reflex
POSTURAL_REFLEX	postural reflex	http://www.anvita.info/wiki/Postural_Reflex
RED_REFLEX	red reflex	http://www.anvita.info/wiki/Red_Reflex
LIGHT_REFLEX	light reflex	http://www.anvita.info/wiki/Light_Reflex
GAG_REFLEX	gag reflex	http://www.anvita.info/wiki/Gag_Reflex
CORNEAL_REFLEX	corneal reflex (eyelid reflex)	http://www.anvita.info/wiki/Corneal_Reflex
COUGH_REFLEX	cough reflex	http://www.anvita.info/wiki/Cough_Reflex
BULBOCAVERNOSUS_REFLEX	bulbocavernosus reflex; Osinski reflex	http://www.anvita.info/wiki/Bulbocavernosus_Reflex
CREMASTERIC_REFLEX	cremasteric reflex	http://www.anvita.info/wiki/Cremasteric_Reflex
GLABELLAR_REFLEX	glabellar reflex	http://www.anvita.info/wiki/Glabellar_Reflex
BABINSKI^S_SIGN	Babinski's sign	http://www.anvita.info/wiki/Babinski^s_Sign
DEEP_TENDON_REFLEX	deep tendon reflex (DTR)	http://www.anvita.info/wiki/Deep_Tendon_Reflex
DOLL^S_EYE_PHENOMENON	Doll's eye phenomenon (oculovestibular reflex)	http://www.anvita.info/wiki/Doll^s_Eye_Phenomenon
PUPILLARY_REFLEX	pupillary reflex	http://www.anvita.info/wiki/Pupillary_Reflex
MYERSON^S_SIGN	Myerson's sign	http://www.anvita.info/wiki/Myerson^s_Sign
HYPERREFLEXIA	hyperreflexia	http://www.anvita.info/wiki/Hyperreflexia
HYPOREFLEXIA	hyporeflexia	http://www.anvita.info/wiki/Hyporeflexia
AUTONOMIC_HYPERREFLEXIA	autonomic hyperreflexia (AH)	http://www.anvita.info/wiki/Autonomic_Hyperreflexia
ENDOMETRIOSIS	endometriosis	http://www.anvita.info/wiki/Endometriosis
HYPOCALCEMIA	hypocalcemia	http://www.anvita.info/wiki/Hypocalcemia
HUNGRY_BONE_SYNDROME	hungry bone syndrome	http://www.anvita.info/wiki/Hungry_Bone_Syndrome
HYPERCALCEMIA	hypercalcemia	http://www.anvita.info/wiki/Hypercalcemia
HYPERCALCEMIA_OF_MALIGNANCY	hypercalcemia of malignancy	http://www.anvita.info/wiki/Hypercalcemia_Of_Malignancy
OVERWEIGHT	overweight	http://www.anvita.info/wiki/Overweight
HYPERPARATHYROIDISM	hyperparathyroidism	http://www.anvita.info/wiki/Hyperparathyroidism
GOITER	goiter	http://www.anvita.info/wiki/Goiter
UNINODULAR_GOITER	uninodular goiter	http://www.anvita.info/wiki/Uninodular_Goiter
MULTINODULAR_GOITER	multinodular goiter	http://www.anvita.info/wiki/Multinodular_Goiter
DIFFUSE_GOITER	diffuse goiter; simple goiter; colloid goiter	http://www.anvita.info/wiki/Diffuse_Goiter
NONTOXIC_MULTINODULAR_GOITER	nontoxic multinodular goiter	http://www.anvita.info/wiki/Nontoxic_Multinodular_Goiter
ENDEMIC_GOITER	endemic goiter	http://www.anvita.info/wiki/Endemic_Goiter
HYPOTHYROIDISM	hypothyroidism	http://www.anvita.info/wiki/Hypothyroidism
HYPOTHYROIDISM_DURING_PREGNANCY	hypothyroidism during pregnancy	http://www.anvita.info/wiki/Hypothyroidism_During_Pregnancy
SUBCLINICAL_HYPOTHYROIDISM	subclinical hypothyroidism	http://www.anvita.info/wiki/Subclinical_Hypothyroidism
CRETINISM	cretinism (congenital hypothyroidism)	http://www.anvita.info/wiki/Cretinism
MYXEDEMA	myxedema	http://www.anvita.info/wiki/Myxedema
CONGENITAL_HYPOTHYROIDISM_NON_GOITROUS_TYPE_1	congenital hypothyroidism non-goitrous type 1 (CHNG1); congenital hypothyroidism due to TSH resistance	http://www.anvita.info/wiki/Congenital_Hypothyroidism_Non_Goitrous_Type_1
CONGENITAL_HYPOTHYROIDISM_NON_GOITROUS_TYPE_2	congenital hypothyroidism non-goitrous type 2 (CHNG2)	http://www.anvita.info/wiki/Congenital_Hypothyroidism_Non_Goitrous_Type_2
ENDEMIC_CRETINISM	endemic cretinism	http://www.anvita.info/wiki/Endemic_Cretinism
SPORADIC_CRETINISM	sporadic cretinism	http://www.anvita.info/wiki/Sporadic_Cretinism
CONGENITAL_HYPOTHYROIDISM_DUE_TO_DYSHORMONOGENESIS_TYPE_1	congenital hypothyroidism due to dyshormonogenesis type 1	http://www.anvita.info/wiki/Congenital_Hypothyroidism_Due_To_Dyshormonogenesis_Type_1
MYXEDEMA_COMA	myxedema coma; hypothyroid coma	http://www.anvita.info/wiki/Myxedema_Coma
THYROTOXICOSIS	thyrotoxicosis	http://www.anvita.info/wiki/Thyrotoxicosis
T3_THYROTOXICOSIS	T3 thyrotoxicosis	http://www.anvita.info/wiki/T3_Thyrotoxicosis
THYROID_STORM	thyroid storm	http://www.anvita.info/wiki/Thyroid_Storm
ACANTHOCYTOSIS	acanthocytosis	http://www.anvita.info/wiki/Acanthocytosis
HYPERGLYCEMIA	hyperglycemia	http://www.anvita.info/wiki/Hyperglycemia
HYPERGLYCEMIC_HYPEROSMOLAR_NONKETOTIC_COMA	hyperglycemic-hyperosmolar syndrome; hyperglycemic-hyperosmolar nonketotic coma (HHNC)	http://www.anvita.info/wiki/Hyperglycemic_Hyperosmolar_Nonketotic_Coma
